Student_ID,Week_Start,Attendance_Weekly,Engagement_Weekly,Behaviour_Incidents_Weekly,MonthStart
S4679,2025-03-17,75.04,62.8,0,2025-03-01
S4679,2025-03-24,73.82,69.68,0,2025-03-01
S4680,2025-01-06,68.09,37.45,0,2025-01-01
S4680,2025-01-13,71.4,46.51,0,2025-01-01
S4680,2025-01-20,74.19,33.13,1,2025-01-01
S4680,2025-01-27,73.45,39.78,0,2025-01-01
S4680,2025-02-03,72.94,45.84,1,2025-02-01
S4680,2025-02-10,74.88,46.53,2,2025-02-01
S4680,2025-02-17,79.31,45.85,1,2025-02-01
S4680,2025-02-24,69.9,43.83,1,2025-02-01
S4680,2025-03-03,71.02,40.28,0,2025-03-01
S4680,2025-03-10,74.25,36.77,1,2025-03-01
S4680,2025-03-17,74.1,41.31,2,2025-03-01
S4680,2025-03-24,74.33,39.65,3,2025-03-01
S4681,2025-01-06,82.3,23.07,2,2025-01-01
S4681,2025-01-13,74.81,0.96,0,2025-01-01
S4681,2025-01-20,81.7,19.1,0,2025-01-01
S4681,2025-01-27,79.66,16.34,0,2025-01-01
S4681,2025-02-03,83.72,18.69,1,2025-02-01
S4681,2025-02-10,81.01,21.48,0,2025-02-01
S4681,2025-02-17,80.97,19.71,0,2025-02-01
S4681,2025-02-24,82.36,14.17,1,2025-02-01
S4681,2025-03-03,79.81,15.77,1,2025-03-01
S4681,2025-03-10,78.24,17.28,2,2025-03-01
S4681,2025-03-17,79.85,12.3,0,2025-03-01
S4681,2025-03-24,80.28,8.73,2,2025-03-01
S4682,2025-01-06,94.82,100.0,1,2025-01-01
S4682,2025-01-13,94.92,99.83,0,2025-01-01
S4682,2025-01-20,95.38,99.68,0,2025-01-01
S4682,2025-01-27,92.62,98.52,2,2025-01-01
S4682,2025-02-03,96.89,90.26,1,2025-02-01
S4682,2025-02-10,92.73,92.9,0,2025-02-01
S4682,2025-02-17,100.0,100.0,0,2025-02-01
S4682,2025-02-24,97.78,98.01,0,2025-02-01
S4682,2025-03-03,93.91,93.93,0,2025-03-01
S4682,2025-03-10,93.74,97.71,0,2025-03-01
S4682,2025-03-17,91.35,81.86,1,2025-03-01
S4682,2025-03-24,95.16,88.02,0,2025-03-01
S4683,2025-01-06,79.15,55.71,0,2025-01-01
S4683,2025-01-13,76.82,64.67,1,2025-01-01
S4683,2025-01-20,70.8,67.59,0,2025-01-01
S4683,2025-01-27,76.86,54.14,3,2025-01-01
S4683,2025-02-03,80.33,62.89,0,2025-02-01
S4683,2025-02-10,72.88,56.75,0,2025-02-01
S4683,2025-02-17,74.1,55.37,0,2025-02-01
S4683,2025-02-24,78.68,51.28,1,2025-02-01
S4683,2025-03-03,69.85,49.93,1,2025-03-01
S4683,2025-03-10,69.56,68.61,2,2025-03-01
S4683,2025-03-17,77.84,60.6,0,2025-03-01
S4683,2025-03-24,80.3,47.49,0,2025-03-01
S4684,2025-01-06,71.77,48.82,0,2025-01-01
S4684,2025-01-13,66.2,47.99,4,2025-01-01
S4684,2025-01-20,67.98,34.16,0,2025-01-01
S4684,2025-01-27,64.74,44.87,0,2025-01-01
S4684,2025-02-03,68.71,39.65,0,2025-02-01
S4684,2025-02-10,62.02,48.8,0,2025-02-01
S4684,2025-02-17,63.0,51.57,1,2025-02-01
S4684,2025-02-24,63.85,50.73,1,2025-02-01
S4684,2025-03-03,65.31,48.0,1,2025-03-01
S4684,2025-03-10,62.83,36.17,0,2025-03-01
S4684,2025-03-17,65.99,41.17,1,2025-03-01
S4684,2025-03-24,67.09,50.63,0,2025-03-01
S4685,2025-01-06,62.71,55.26,2,2025-01-01
S4685,2025-01-13,70.75,47.92,0,2025-01-01
S4685,2025-01-20,68.92,64.95,1,2025-01-01
S4685,2025-01-27,63.87,62.99,0,2025-01-01
S4685,2025-02-03,66.99,66.39,1,2025-02-01
S4685,2025-02-10,68.39,66.57,0,2025-02-01
S4685,2025-02-17,70.76,62.19,1,2025-02-01
S4685,2025-02-24,64.43,64.05,0,2025-02-01
S4685,2025-03-03,76.4,65.58,3,2025-03-01
S4685,2025-03-10,59.65,58.94,1,2025-03-01
S4685,2025-03-17,65.17,60.91,0,2025-03-01
S4685,2025-03-24,68.98,69.54,1,2025-03-01
S4686,2025-01-06,83.95,50.55,0,2025-01-01
S4686,2025-01-13,85.86,56.73,0,2025-01-01
S4686,2025-01-20,80.26,65.15,0,2025-01-01
S4686,2025-01-27,85.64,56.83,0,2025-01-01
S4686,2025-02-03,85.12,56.95,2,2025-02-01
S4686,2025-02-10,89.43,48.34,1,2025-02-01
S4686,2025-02-17,90.27,48.48,0,2025-02-01
S4686,2025-02-24,92.3,49.49,0,2025-02-01
S4686,2025-03-03,90.18,66.48,0,2025-03-01
S4686,2025-03-10,85.24,60.29,0,2025-03-01
S4686,2025-03-17,80.09,65.77,1,2025-03-01
S4686,2025-03-24,82.88,63.3,1,2025-03-01
S4687,2025-01-06,74.25,34.92,2,2025-01-01
S4687,2025-01-13,77.63,39.41,0,2025-01-01
S4687,2025-01-20,78.51,32.06,0,2025-01-01
S4687,2025-01-27,77.04,34.25,0,2025-01-01
S4687,2025-02-03,73.95,27.44,2,2025-02-01
S4687,2025-02-10,75.7,44.31,5,2025-02-01
S4687,2025-02-17,76.12,33.67,0,2025-02-01
S4687,2025-02-24,68.26,26.95,0,2025-02-01
S4687,2025-03-03,72.89,28.97,0,2025-03-01
S4687,2025-03-10,72.79,41.19,1,2025-03-01
S4687,2025-03-17,76.53,29.02,0,2025-03-01
S4687,2025-03-24,75.16,37.69,0,2025-03-01
S4688,2025-01-06,66.37,44.5,1,2025-01-01
S4688,2025-01-13,65.48,45.74,2,2025-01-01
S4688,2025-01-20,67.17,39.07,0,2025-01-01
S4688,2025-01-27,61.6,44.92,3,2025-01-01
S4688,2025-02-03,70.92,43.22,1,2025-02-01
S4688,2025-02-10,63.9,40.63,1,2025-02-01
S4688,2025-02-17,64.26,44.11,1,2025-02-01
S4688,2025-02-24,64.02,46.72,1,2025-02-01
S4688,2025-03-03,63.48,46.39,4,2025-03-01
S4688,2025-03-10,63.77,47.15,2,2025-03-01
S4688,2025-03-17,65.94,29.72,1,2025-03-01
S4688,2025-03-24,62.65,44.43,2,2025-03-01
S4689,2025-01-06,79.76,47.04,0,2025-01-01
S4689,2025-01-13,76.74,44.0,2,2025-01-01
S4689,2025-01-20,74.57,45.41,0,2025-01-01
S4689,2025-01-27,79.8,51.66,0,2025-01-01
S4689,2025-02-03,75.78,43.41,1,2025-02-01
S4689,2025-02-10,79.93,51.26,0,2025-02-01
S4689,2025-02-17,78.6,45.2,2,2025-02-01
S4689,2025-02-24,79.8,51.71,1,2025-02-01
S4689,2025-03-03,78.67,55.85,0,2025-03-01
S4689,2025-03-10,80.15,41.92,1,2025-03-01
S4689,2025-03-17,78.92,36.65,0,2025-03-01
S4689,2025-03-24,75.52,46.92,0,2025-03-01
S4690,2025-01-06,75.23,42.69,0,2025-01-01
S4690,2025-01-13,82.21,54.74,1,2025-01-01
S4690,2025-01-20,77.55,47.75,0,2025-01-01
S4690,2025-01-27,80.93,50.41,1,2025-01-01
S4690,2025-02-03,76.0,62.32,0,2025-02-01
S4690,2025-02-10,79.07,59.02,2,2025-02-01
S4690,2025-02-17,74.88,52.11,0,2025-02-01
S4690,2025-02-24,79.73,57.93,1,2025-02-01
S4690,2025-03-03,80.96,58.61,0,2025-03-01
S4690,2025-03-10,84.76,60.56,0,2025-03-01
S4690,2025-03-17,79.88,69.71,1,2025-03-01
S4690,2025-03-24,84.23,53.2,0,2025-03-01
S4691,2025-01-06,66.28,39.84,2,2025-01-01
S4691,2025-01-13,72.03,51.7,3,2025-01-01
S4691,2025-01-20,68.6,37.37,1,2025-01-01
S4691,2025-01-27,68.41,49.22,1,2025-01-01
S4691,2025-02-03,63.8,35.43,3,2025-02-01
S4691,2025-02-10,74.55,59.39,2,2025-02-01
S4691,2025-02-17,69.44,52.11,1,2025-02-01
S4691,2025-02-24,74.0,52.86,5,2025-02-01
S4691,2025-03-03,69.16,46.77,0,2025-03-01
S4691,2025-03-10,70.39,43.2,2,2025-03-01
S4691,2025-03-17,73.92,46.38,1,2025-03-01
S4691,2025-03-24,67.95,40.2,1,2025-03-01
S4692,2025-01-06,68.45,39.55,0,2025-01-01
S4692,2025-01-13,67.57,38.18,0,2025-01-01
S4692,2025-01-20,70.53,46.44,1,2025-01-01
S4692,2025-01-27,75.52,44.84,1,2025-01-01
S4692,2025-02-03,69.98,29.72,2,2025-02-01
S4692,2025-02-10,67.63,38.99,0,2025-02-01
S4692,2025-02-17,68.98,40.91,1,2025-02-01
S4692,2025-02-24,68.67,35.47,0,2025-02-01
S4692,2025-03-03,67.78,31.07,0,2025-03-01
S4692,2025-03-10,71.84,48.33,0,2025-03-01
S4692,2025-03-17,68.94,33.33,0,2025-03-01
S4692,2025-03-24,68.62,23.87,2,2025-03-01
S4693,2025-01-06,60.3,39.97,0,2025-01-01
S4693,2025-01-13,66.34,44.64,1,2025-01-01
S4693,2025-01-20,59.42,51.53,1,2025-01-01
S4693,2025-01-27,69.2,38.93,1,2025-01-01
S4693,2025-02-03,64.0,39.35,2,2025-02-01
S4693,2025-02-10,64.53,54.35,0,2025-02-01
S4693,2025-02-17,64.71,34.7,2,2025-02-01
S4693,2025-02-24,61.6,49.01,3,2025-02-01
S4693,2025-03-03,59.92,47.3,2,2025-03-01
S4693,2025-03-10,62.54,50.46,0,2025-03-01
S4693,2025-03-17,64.34,50.25,1,2025-03-01
S4693,2025-03-24,63.42,49.56,1,2025-03-01
S4694,2025-01-06,88.61,62.55,0,2025-01-01
S4694,2025-01-13,98.52,67.78,0,2025-01-01
S4694,2025-01-20,100.0,62.56,0,2025-01-01
S4694,2025-01-27,91.12,64.18,0,2025-01-01
S4694,2025-02-03,99.84,71.83,1,2025-02-01
S4694,2025-02-10,97.63,68.94,1,2025-02-01
S4694,2025-02-17,94.78,64.55,0,2025-02-01
S4694,2025-02-24,96.75,65.63,0,2025-02-01
S4694,2025-03-03,94.02,55.63,2,2025-03-01
S4694,2025-03-10,99.43,64.29,0,2025-03-01
S4694,2025-03-17,94.5,57.54,1,2025-03-01
S4694,2025-03-24,90.3,63.22,1,2025-03-01
S4695,2025-01-06,78.46,40.71,1,2025-01-01
S4695,2025-01-13,74.73,24.55,1,2025-01-01
S4695,2025-01-20,77.97,43.68,0,2025-01-01
S4695,2025-01-27,75.74,45.25,0,2025-01-01
S4695,2025-02-03,75.12,42.63,0,2025-02-01
S4695,2025-02-10,71.65,29.52,1,2025-02-01
S4695,2025-02-17,74.7,43.08,1,2025-02-01
S4695,2025-02-24,78.35,47.38,0,2025-02-01
S4695,2025-03-03,79.77,35.8,0,2025-03-01
S4695,2025-03-10,79.58,24.33,0,2025-03-01
S4695,2025-03-17,75.48,34.01,1,2025-03-01
S4695,2025-03-24,71.5,41.76,0,2025-03-01
S4696,2025-01-06,90.71,40.16,0,2025-01-01
S4696,2025-01-13,86.74,44.84,2,2025-01-01
S4696,2025-01-20,95.27,45.12,0,2025-01-01
S4696,2025-01-27,86.73,38.8,0,2025-01-01
S4696,2025-02-03,86.66,51.38,0,2025-02-01
S4696,2025-02-10,87.96,44.99,0,2025-02-01
S4696,2025-02-17,86.13,43.19,1,2025-02-01
S4696,2025-02-24,86.32,47.92,1,2025-02-01
S4696,2025-03-03,89.49,38.56,1,2025-03-01
S4696,2025-03-10,84.57,37.6,0,2025-03-01
S4696,2025-03-17,86.83,42.91,1,2025-03-01
S4696,2025-03-24,91.06,45.5,0,2025-03-01
S4697,2025-01-06,82.53,77.21,1,2025-01-01
S4697,2025-01-13,88.92,87.47,1,2025-01-01
S4697,2025-01-20,86.99,89.54,0,2025-01-01
S4697,2025-01-27,87.23,69.96,1,2025-01-01
S4697,2025-02-03,86.24,71.01,0,2025-02-01
S4697,2025-02-10,85.57,81.18,1,2025-02-01
S4697,2025-02-17,84.56,74.17,1,2025-02-01
S4697,2025-02-24,83.54,76.15,1,2025-02-01
S4697,2025-03-03,83.05,84.98,1,2025-03-01
S4697,2025-03-10,83.36,77.81,1,2025-03-01
S4697,2025-03-17,83.79,74.66,1,2025-03-01
S4697,2025-03-24,88.27,75.0,2,2025-03-01
S4698,2025-01-06,77.77,43.92,0,2025-01-01
S4698,2025-01-13,79.05,45.66,0,2025-01-01
S4698,2025-01-20,75.3,46.31,1,2025-01-01
S4698,2025-01-27,77.74,50.48,1,2025-01-01
S4698,2025-02-03,78.68,51.81,2,2025-02-01
S4698,2025-02-10,82.13,53.41,1,2025-02-01
S4698,2025-02-17,78.88,49.74,1,2025-02-01
S4698,2025-02-24,84.77,47.9,2,2025-02-01
S4698,2025-03-03,83.59,36.42,0,2025-03-01
S4698,2025-03-10,80.59,56.05,1,2025-03-01
S4698,2025-03-17,81.31,44.85,0,2025-03-01
S4698,2025-03-24,78.97,44.69,0,2025-03-01
S4699,2025-01-06,100.0,93.2,0,2025-01-01
S4699,2025-01-13,95.88,97.63,1,2025-01-01
S4699,2025-01-20,94.3,87.86,1,2025-01-01
S4699,2025-01-27,98.45,92.09,1,2025-01-01
S4699,2025-02-03,99.61,89.04,0,2025-02-01
S4699,2025-02-10,95.76,85.51,0,2025-02-01
S4699,2025-02-17,94.74,81.8,0,2025-02-01
S4699,2025-02-24,100.0,91.53,0,2025-02-01
S4699,2025-03-03,96.81,97.62,0,2025-03-01
S4699,2025-03-10,94.24,89.24,0,2025-03-01
S4699,2025-03-17,94.83,86.55,1,2025-03-01
S4699,2025-03-24,100.0,79.46,0,2025-03-01
S4700,2025-01-06,100.0,85.74,1,2025-01-01
S4700,2025-01-13,97.74,65.95,0,2025-01-01
S4700,2025-01-20,100.0,74.8,0,2025-01-01
S4700,2025-01-27,100.0,59.21,0,2025-01-01
S4700,2025-02-03,100.0,77.9,0,2025-02-01
S4700,2025-02-10,99.63,68.34,1,2025-02-01
S4700,2025-02-17,99.45,76.26,0,2025-02-01
S4700,2025-02-24,100.0,82.32,0,2025-02-01
S4700,2025-03-03,100.0,84.41,0,2025-03-01
S4700,2025-03-10,97.24,68.78,0,2025-03-01
S4700,2025-03-17,100.0,70.96,0,2025-03-01
S4700,2025-03-24,100.0,70.82,0,2025-03-01
S4701,2025-01-06,98.56,58.66,0,2025-01-01
S4701,2025-01-13,97.64,59.76,1,2025-01-01
S4701,2025-01-20,96.01,67.74,0,2025-01-01
S4701,2025-01-27,98.26,73.88,0,2025-01-01
S4701,2025-02-03,94.99,59.13,0,2025-02-01
S4701,2025-02-10,100.0,61.91,0,2025-02-01
S4701,2025-02-17,98.39,53.04,0,2025-02-01
S4701,2025-02-24,99.94,62.81,1,2025-02-01
S4701,2025-03-03,100.0,51.87,0,2025-03-01
S4701,2025-03-10,98.51,47.65,0,2025-03-01
S4701,2025-03-17,98.36,63.07,0,2025-03-01
S4701,2025-03-24,100.0,51.08,0,2025-03-01
S4702,2025-01-06,82.98,63.94,1,2025-01-01
S4702,2025-01-13,93.6,63.95,0,2025-01-01
S4702,2025-01-20,87.11,60.79,0,2025-01-01
S4702,2025-01-27,80.97,53.86,0,2025-01-01
S4702,2025-02-03,86.9,61.98,0,2025-02-01
S4702,2025-02-10,85.26,61.01,0,2025-02-01
S4702,2025-02-17,85.73,63.24,1,2025-02-01
S4702,2025-02-24,85.2,59.48,1,2025-02-01
S4702,2025-03-03,92.25,68.07,2,2025-03-01
S4702,2025-03-10,85.02,59.23,1,2025-03-01
S4702,2025-03-17,90.97,54.04,1,2025-03-01
S4702,2025-03-24,84.52,50.76,1,2025-03-01
S4703,2025-01-06,75.88,86.17,1,2025-01-01
S4703,2025-01-13,83.45,84.72,1,2025-01-01
S4703,2025-01-20,81.33,74.49,2,2025-01-01
S4703,2025-01-27,77.11,82.77,0,2025-01-01
S4703,2025-02-03,80.72,89.72,2,2025-02-01
S4703,2025-02-10,78.67,92.88,0,2025-02-01
S4703,2025-02-17,82.59,92.2,0,2025-02-01
S4703,2025-02-24,81.34,79.34,0,2025-02-01
S4703,2025-03-03,82.33,79.42,0,2025-03-01
S4703,2025-03-10,80.46,91.43,0,2025-03-01
S4703,2025-03-17,80.87,87.28,1,2025-03-01
S4703,2025-03-24,80.48,90.1,1,2025-03-01
S4704,2025-01-06,71.89,57.28,0,2025-01-01
S4704,2025-01-13,66.76,55.19,1,2025-01-01
S4704,2025-01-20,71.72,63.1,1,2025-01-01
S4704,2025-01-27,66.24,54.34,2,2025-01-01
S4704,2025-02-03,66.3,62.27,3,2025-02-01
S4704,2025-02-10,71.03,64.64,3,2025-02-01
S4704,2025-02-17,71.31,58.89,0,2025-02-01
S4704,2025-02-24,66.35,66.15,0,2025-02-01
S4704,2025-03-03,71.18,65.3,0,2025-03-01
S4704,2025-03-10,66.82,65.76,0,2025-03-01
S4704,2025-03-17,74.2,63.83,2,2025-03-01
S4704,2025-03-24,67.97,61.4,0,2025-03-01
S4705,2025-01-06,83.83,52.8,0,2025-01-01
S4705,2025-01-13,81.27,55.59,0,2025-01-01
S4705,2025-01-20,83.91,56.44,1,2025-01-01
S4705,2025-01-27,80.99,56.68,0,2025-01-01
S4705,2025-02-03,84.72,39.0,0,2025-02-01
S4705,2025-02-10,79.6,66.24,0,2025-02-01
S4705,2025-02-17,83.04,43.66,3,2025-02-01
S4705,2025-02-24,84.61,54.31,1,2025-02-01
S4705,2025-03-03,84.64,56.5,1,2025-03-01
S4705,2025-03-10,81.88,48.41,1,2025-03-01
S4705,2025-03-17,83.48,51.6,2,2025-03-01
S4705,2025-03-24,78.91,62.57,0,2025-03-01
S4706,2025-01-06,90.24,79.29,3,2025-01-01
S4706,2025-01-13,93.63,78.15,0,2025-01-01
S4706,2025-01-20,99.47,81.03,0,2025-01-01
S4706,2025-01-27,95.98,82.4,0,2025-01-01
S4706,2025-02-03,95.92,81.48,0,2025-02-01
S4706,2025-02-10,94.42,83.54,1,2025-02-01
S4706,2025-02-17,92.75,78.47,0,2025-02-01
S4706,2025-02-24,97.82,81.8,2,2025-02-01
S4706,2025-03-03,92.27,78.62,1,2025-03-01
S4706,2025-03-10,96.28,80.39,0,2025-03-01
S4706,2025-03-17,96.52,85.19,2,2025-03-01
S4706,2025-03-24,91.67,86.34,0,2025-03-01
S4707,2025-01-06,83.73,33.42,1,2025-01-01
S4707,2025-01-13,83.96,31.58,0,2025-01-01
S4707,2025-01-20,78.82,30.19,0,2025-01-01
S4707,2025-01-27,81.32,30.62,1,2025-01-01
S4707,2025-02-03,80.63,37.41,2,2025-02-01
S4707,2025-02-10,85.04,28.94,1,2025-02-01
S4707,2025-02-17,85.87,46.82,0,2025-02-01
S4707,2025-02-24,81.4,40.58,0,2025-02-01
S4707,2025-03-03,81.77,42.61,2,2025-03-01
S4707,2025-03-10,80.25,32.97,0,2025-03-01
S4707,2025-03-17,85.58,38.54,1,2025-03-01
S4707,2025-03-24,81.08,30.54,1,2025-03-01
S4708,2025-01-06,81.28,49.47,1,2025-01-01
S4708,2025-01-13,82.88,46.17,1,2025-01-01
S4708,2025-01-20,78.91,30.81,1,2025-01-01
S4708,2025-01-27,79.89,37.81,2,2025-01-01
S4708,2025-02-03,84.34,38.38,0,2025-02-01
S4708,2025-02-10,81.74,36.63,2,2025-02-01
S4708,2025-02-17,83.9,38.41,0,2025-02-01
S4708,2025-02-24,83.02,37.69,1,2025-02-01
S4708,2025-03-03,78.11,40.38,1,2025-03-01
S4708,2025-03-10,82.68,46.62,2,2025-03-01
S4708,2025-03-17,82.08,45.09,1,2025-03-01
S4708,2025-03-24,84.41,49.23,0,2025-03-01
S4709,2025-01-06,78.8,58.55,2,2025-01-01
S4709,2025-01-13,77.46,57.05,0,2025-01-01
S4709,2025-01-20,75.58,62.98,1,2025-01-01
S4709,2025-01-27,74.95,65.52,0,2025-01-01
S4709,2025-02-03,74.64,61.52,2,2025-02-01
S4709,2025-02-10,73.95,54.15,1,2025-02-01
S4709,2025-02-17,76.69,61.71,0,2025-02-01
S4709,2025-02-24,77.33,66.01,1,2025-02-01
S4709,2025-03-03,75.32,56.78,1,2025-03-01
S4709,2025-03-10,72.89,73.43,0,2025-03-01
S4709,2025-03-17,75.22,74.71,0,2025-03-01
S4709,2025-03-24,76.63,58.33,1,2025-03-01
S4710,2025-01-06,64.77,38.05,1,2025-01-01
S4710,2025-01-13,64.48,44.88,1,2025-01-01
S4710,2025-01-20,66.55,35.99,1,2025-01-01
S4710,2025-01-27,68.39,48.22,1,2025-01-01
S4710,2025-02-03,66.04,43.33,0,2025-02-01
S4710,2025-02-10,65.58,45.85,0,2025-02-01
S4710,2025-02-17,62.61,47.7,1,2025-02-01
S4710,2025-02-24,68.2,37.64,0,2025-02-01
S4710,2025-03-03,61.55,36.22,0,2025-03-01
S4710,2025-03-10,65.34,31.67,0,2025-03-01
S4710,2025-03-17,64.44,43.96,1,2025-03-01
S4710,2025-03-24,70.13,28.43,1,2025-03-01
S4711,2025-01-06,74.48,80.45,1,2025-01-01
S4711,2025-01-13,79.98,82.03,0,2025-01-01
S4711,2025-01-20,73.39,81.99,0,2025-01-01
S4711,2025-01-27,84.16,85.56,1,2025-01-01
S4711,2025-02-03,80.78,84.03,0,2025-02-01
S4711,2025-02-10,76.85,85.12,1,2025-02-01
S4711,2025-02-17,80.07,70.92,1,2025-02-01
S4711,2025-02-24,83.59,75.56,0,2025-02-01
S4711,2025-03-03,80.22,78.76,1,2025-03-01
S4711,2025-03-10,81.34,99.35,0,2025-03-01
S4711,2025-03-17,77.96,91.09,1,2025-03-01
S4711,2025-03-24,82.77,84.07,0,2025-03-01
S4712,2025-01-06,86.81,33.98,2,2025-01-01
S4712,2025-01-13,90.97,46.59,0,2025-01-01
S4712,2025-01-20,85.72,42.64,0,2025-01-01
S4712,2025-01-27,86.76,41.03,1,2025-01-01
S4712,2025-02-03,84.94,42.73,0,2025-02-01
S4712,2025-02-10,89.63,35.88,0,2025-02-01
S4712,2025-02-17,82.98,38.92,1,2025-02-01
S4712,2025-02-24,90.25,37.74,1,2025-02-01
S4712,2025-03-03,88.31,39.71,0,2025-03-01
S4712,2025-03-10,91.02,45.86,0,2025-03-01
S4712,2025-03-17,90.23,40.12,0,2025-03-01
S4712,2025-03-24,85.75,47.02,1,2025-03-01
S4713,2025-01-06,72.36,62.95,0,2025-01-01
S4713,2025-01-13,72.38,76.93,1,2025-01-01
S4713,2025-01-20,69.06,69.06,1,2025-01-01
S4713,2025-01-27,71.7,63.02,0,2025-01-01
S4713,2025-02-03,73.59,65.86,1,2025-02-01
S4713,2025-02-10,72.31,66.55,3,2025-02-01
S4713,2025-02-17,71.6,67.14,0,2025-02-01
S4713,2025-02-24,73.83,63.16,1,2025-02-01
S4713,2025-03-03,73.76,63.78,1,2025-03-01
S4713,2025-03-10,72.16,61.31,1,2025-03-01
S4713,2025-03-17,69.16,84.96,0,2025-03-01
S4713,2025-03-24,66.23,67.79,2,2025-03-01
S4714,2025-01-06,77.79,31.53,0,2025-01-01
S4714,2025-01-13,75.19,47.18,0,2025-01-01
S4714,2025-01-20,83.07,46.53,0,2025-01-01
S4714,2025-01-27,81.38,41.57,0,2025-01-01
S4714,2025-02-03,80.47,36.97,0,2025-02-01
S4714,2025-02-10,80.16,39.62,1,2025-02-01
S4714,2025-02-17,82.74,42.88,0,2025-02-01
S4714,2025-02-24,82.59,40.3,1,2025-02-01
S4714,2025-03-03,82.74,40.34,0,2025-03-01
S4714,2025-03-10,80.38,41.3,1,2025-03-01
S4714,2025-03-17,77.76,35.54,0,2025-03-01
S4714,2025-03-24,80.63,39.83,1,2025-03-01
S4715,2025-01-06,86.46,34.31,0,2025-01-01
S4715,2025-01-13,75.93,26.93,1,2025-01-01
S4715,2025-01-20,81.34,42.26,2,2025-01-01
S4715,2025-01-27,80.06,48.67,0,2025-01-01
S4715,2025-02-03,80.37,29.45,0,2025-02-01
S4715,2025-02-10,78.61,27.05,1,2025-02-01
S4715,2025-02-17,85.58,40.31,0,2025-02-01
S4715,2025-02-24,83.55,27.96,0,2025-02-01
S4715,2025-03-03,86.4,46.83,0,2025-03-01
S4715,2025-03-10,78.08,38.09,0,2025-03-01
S4715,2025-03-17,80.53,31.05,1,2025-03-01
S4715,2025-03-24,80.55,30.22,0,2025-03-01
S4716,2025-01-06,74.31,45.25,0,2025-01-01
S4716,2025-01-13,82.59,35.75,0,2025-01-01
S4716,2025-01-20,78.43,49.0,0,2025-01-01
S4716,2025-01-27,76.7,27.85,1,2025-01-01
S4716,2025-02-03,77.78,37.31,1,2025-02-01
S4716,2025-02-10,77.91,40.75,1,2025-02-01
S4716,2025-02-17,91.75,34.96,2,2025-02-01
S4716,2025-02-24,78.38,46.25,0,2025-02-01
S4716,2025-03-03,80.56,29.14,2,2025-03-01
S4716,2025-03-10,78.53,37.09,0,2025-03-01
S4716,2025-03-17,79.52,38.83,1,2025-03-01
S4716,2025-03-24,83.61,30.43,0,2025-03-01
S4717,2025-01-06,97.98,83.98,0,2025-01-01
S4717,2025-01-13,95.88,88.8,0,2025-01-01
S4717,2025-01-20,87.58,93.31,0,2025-01-01
S4717,2025-01-27,94.08,95.43,1,2025-01-01
S4717,2025-02-03,89.76,77.38,0,2025-02-01
S4717,2025-02-10,90.04,96.01,0,2025-02-01
S4717,2025-02-17,92.29,81.26,1,2025-02-01
S4717,2025-02-24,96.04,91.3,0,2025-02-01
S4717,2025-03-03,95.14,89.96,0,2025-03-01
S4717,2025-03-10,98.49,83.17,0,2025-03-01
S4717,2025-03-17,93.16,84.37,0,2025-03-01
S4717,2025-03-24,96.55,94.11,1,2025-03-01
S4718,2025-01-06,90.26,45.65,0,2025-01-01
S4718,2025-01-13,83.47,42.91,0,2025-01-01
S4718,2025-01-20,82.87,45.49,0,2025-01-01
S4718,2025-01-27,84.33,49.65,2,2025-01-01
S4718,2025-02-03,81.13,32.47,0,2025-02-01
S4718,2025-02-10,81.92,39.0,1,2025-02-01
S4718,2025-02-17,86.47,41.93,0,2025-02-01
S4718,2025-02-24,84.01,49.62,2,2025-02-01
S4718,2025-03-03,82.45,40.21,0,2025-03-01
S4718,2025-03-10,85.58,40.7,1,2025-03-01
S4718,2025-03-17,84.36,43.24,0,2025-03-01
S4718,2025-03-24,82.76,38.66,0,2025-03-01
S4719,2025-01-06,83.93,82.07,0,2025-01-01
S4719,2025-01-13,85.85,78.53,1,2025-01-01
S4719,2025-01-20,80.52,77.52,0,2025-01-01
S4719,2025-01-27,83.45,77.75,1,2025-01-01
S4719,2025-02-03,86.41,69.77,1,2025-02-01
S4719,2025-02-10,90.09,70.87,0,2025-02-01
S4719,2025-02-17,84.31,80.48,0,2025-02-01
S4719,2025-02-24,80.88,73.8,2,2025-02-01
S4719,2025-03-03,87.17,77.1,1,2025-03-01
S4719,2025-03-10,80.77,80.38,0,2025-03-01
S4719,2025-03-17,85.41,79.91,0,2025-03-01
S4719,2025-03-24,84.83,77.92,0,2025-03-01
S4720,2025-01-06,92.88,63.33,0,2025-01-01
S4720,2025-01-13,92.72,66.05,1,2025-01-01
S4720,2025-01-20,93.54,62.88,0,2025-01-01
S4720,2025-01-27,100.0,66.74,0,2025-01-01
S4720,2025-02-03,95.26,64.09,0,2025-02-01
S4720,2025-02-10,96.72,61.66,0,2025-02-01
S4720,2025-02-17,99.09,62.47,0,2025-02-01
S4720,2025-02-24,100.0,62.9,1,2025-02-01
S4720,2025-03-03,96.85,66.95,0,2025-03-01
S4720,2025-03-10,94.65,63.83,0,2025-03-01
S4720,2025-03-17,98.56,77.75,0,2025-03-01
S4720,2025-03-24,99.56,82.65,0,2025-03-01
S4721,2025-01-06,68.22,52.51,1,2025-01-01
S4721,2025-01-13,64.75,46.72,1,2025-01-01
S4721,2025-01-20,71.33,52.16,1,2025-01-01
S4721,2025-01-27,72.35,53.23,3,2025-01-01
